MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Longitude,Latitude,Country,State,City
784520,39,3.6,1.9,91849,5.0,-118.0,34.0,India,Telangana,Hyderabad
679071,2,2.4,1.7,69857,3.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
981553,13,3.3,2.1,60920,5.0,-118.0,34.0,India,Telangana,Nizamabad
122089,19,5.5,2.1,72964,3.2,-118.0,34.0,India,Telangana,Nizamabad
342553,26,3.5,1.6,16404,4.2,-118.0,34.0,India,Karnataka,Bengaluru
953315,2,3.5,2.2,21570,2.1,-118.0,34.0,India,Karnataka,Mysuru
283358,23,5.2,2.4,58959,2.7,-118.0,34.0,India,Kerala,Kozhikode
405724,6,3.1,2.0,7656,4.6,-118.0,34.0,India,West Bengal,Durgapur
113759,20,5.2,1.5,71008,4.1,-118.0,34.0,India,Tamil Nadu,Madurai
978913,41,2.5,1.3,19237,2.7,-118.0,34.0,India,Karnataka,Hubli
313622,46,3.6,3.1,17457,2.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
276436,45,5.7,3.3,7537,3.1,-118.0,34.0,India,Gujarat,Surat
590288,3,4.3,3.2,40043,3.8,-118.0,34.0,India,Maharashtra,Pune
207566,46,2.4,1.3,74486,5.4,-118.0,34.0,India,Tamil Nadu,Madurai
524405,31,2.0,1.4,30519,2.8,-118.0,34.0,India,Tamil Nadu,Chennai
842865,41,3.1,1.8,1701,4.1,-118.0,34.0,India,Gujarat,Ahmedabad
109980,12,1.7,1.2,82458,2.5,-118.0,34.0,India,Kerala,Kochi
524791,39,1.8,1.1,71013,2.5,-118.0,34.0,India,Karnataka,Mysuru
813083,18,4.7,1.5,88341,4.4,-118.0,34.0,India,Kerala,Thiruvananthapuram
203619,24,3.2,1.0,75467,5.6,-118.0,34.0,India,West Bengal,Kolkata
613897,11,4.4,3.0,98174,3.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
824752,7,4.0,1.4,88597,2.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
223924,37,4.8,3.5,41068,5.8,-118.0,34.0,India,Rajasthan,Jaipur
792756,36,3.8,3.0,27300,5.1,-118.0,34.0,India,Gujarat,Vadodara
904756,33,2.0,1.4,29073,2.9,-118.0,34.0,India,Uttar Pradesh,Lucknow
239667,15,5.3,4.6,41592,3.8,-118.0,34.0,India,Kerala,Kochi
406728,27,5.8,2.5,27829,3.0,-118.0,34.0,India,Gujarat,Vadodara
142579,40,5.6,1.3,71956,4.7,-118.0,34.0,India,Tamil Nadu,Coimbatore
140498,45,1.9,1.0,30175,5.7,-118.0,34.0,India,Uttar Pradesh,Kanpur
362565,35,5.1,1.0,94361,4.2,-118.0,34.0,India,Rajasthan,Jodhpur
968377,15,4.0,1.1,28655,2.6,-118.0,34.0,India,Telangana,Hyderabad
461098,22,5.8,4.4,63399,2.8,-118.0,34.0,India,West Bengal,Kolkata
103040,35,3.3,1.6,94365,4.0,-118.0,34.0,India,Telangana,Hyderabad
176293,40,3.8,1.7,75676,4.5,-118.0,34.0,India,Delhi,Dwarka
839250,23,5.9,4.8,8661,4.6,-118.0,34.0,India,Maharashtra,Nagpur
530654,13,2.9,2.1,81093,3.4,-118.0,34.0,India,Tamil Nadu,Chennai
821570,32,2.9,1.4,22734,5.7,-118.0,34.0,India,Gujarat,Ahmedabad
729749,23,3.0,1.4,72718,5.0,-118.0,34.0,India,Tamil Nadu,Coimbatore
620126,18,5.7,3.4,12999,5.4,-118.0,34.0,India,Delhi,New Delhi
491108,17,5.2,3.7,27976,5.0,-118.0,34.0,India,Telangana,Nizamabad
675290,35,6.0,5.2,22371,2.6,-118.0,34.0,India,Telangana,Nizamabad
134390,30,2.8,1.1,21727,3.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
452410,1,4.5,2.3,43107,4.9,-118.0,34.0,India,Delhi,Rohini
749420,11,4.1,3.4,20228,3.2,-118.0,34.0,India,Kerala,Kozhikode
655880,24,5.9,4.0,35484,5.1,-118.0,34.0,India,Gujarat,Ahmedabad
136125,22,5.6,2.3,55102,2.1,-118.0,34.0,India,Kerala,Kochi
986536,7,5.0,3.0,85363,4.2,-118.0,34.0,India,Maharashtra,Mumbai
841868,48,3.7,2.9,88544,5.5,-118.0,34.0,India,Tamil Nadu,Chennai
691095,12,2.3,1.2,28394,5.2,-118.0,34.0,India,Gujarat,Surat
974877,50,3.1,2.0,48300,2.4,-118.0,34.0,India,Telangana,Hyderabad
486581,20,4.0,1.7,40363,5.5,-118.0,34.0,India,West Bengal,Howrah
781393,3,5.3,2.8,9084,3.9,-118.0,34.0,India,Uttar Pradesh,Kanpur
610438,3,1.6,1.0,36363,5.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
766902,1,5.8,4.7,13980,6.0,-118.0,34.0,India,Delhi,Dwarka
312696,19,1.7,1.1,79174,4.6,-118.0,34.0,India,Gujarat,Ahmedabad
501205,46,3.9,2.8,42551,4.8,-118.0,34.0,India,Telangana,Warangal
259213,2,3.0,1.8,82928,5.9,-118.0,34.0,India,Tamil Nadu,Madurai
446245,42,1.8,1.1,7525,5.1,-118.0,34.0,India,Kerala,Kozhikode
191187,44,5.9,4.5,95031,3.6,-118.0,34.0,India,Gujarat,Surat
950701,36,5.7,1.8,34803,5.5,-118.0,34.0,India,Maharashtra,Nagpur
898605,17,3.5,1.1,82548,5.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
775891,11,5.6,1.7,12908,2.1,-118.0,34.0,India,Telangana,Warangal
687498,48,5.2,3.4,24068,2.6,-118.0,34.0,India,Maharashtra,Mumbai
715286,25,5.5,2.6,83979,2.4,-118.0,34.0,India,Delhi,New Delhi
118631,48,2.9,1.4,74118,2.8,-118.0,34.0,India,Karnataka,Hubli
176556,40,3.5,2.6,29577,2.7,-118.0,34.0,India,Karnataka,Mysuru
167358,20,2.2,1.0,99119,4.1,-118.0,34.0,India,Tamil Nadu,Madurai
522950,0,4.5,1.3,95631,5.3,-118.0,34.0,India,Maharashtra,Pune
899270,33,5.5,3.4,77618,3.3,-118.0,34.0,India,Gujarat,Ahmedabad
660998,10,3.4,2.3,67572,4.1,-118.0,34.0,India,Delhi,Dwarka
989683,27,5.0,2.1,84708,4.3,-118.0,34.0,India,Tamil Nadu,Coimbatore
188718,19,3.8,1.4,26380,3.6,-118.0,34.0,India,West Bengal,Durgapur
109421,31,3.3,2.6,80692,2.1,-118.0,34.0,India,Gujarat,Surat
200237,28,2.7,1.7,78496,5.7,-118.0,34.0,India,Gujarat,Ahmedabad
116835,30,2.3,1.6,69980,5.8,-118.0,34.0,India,Maharashtra,Pune
954505,5,4.4,3.5,11108,2.4,-118.0,34.0,India,Rajasthan,Jodhpur
927308,20,5.0,3.1,81114,2.7,-118.0,34.0,India,West Bengal,Howrah
531647,36,5.4,3.1,64733,2.2,-118.0,34.0,India,Karnataka,Bengaluru
240181,35,5.2,2.8,98100,5.4,-118.0,34.0,India,Karnataka,Hubli
465991,46,3.1,1.5,98244,5.5,-118.0,34.0,India,Uttar Pradesh,Lucknow
911447,26,4.4,3.8,85191,2.9,-118.0,34.0,India,Maharashtra,Nagpur
257231,23,2.3,1.3,55795,5.8,-118.0,34.0,India,Karnataka,Bengaluru
946633,30,3.9,1.1,76535,4.5,-118.0,34.0,India,Delhi,New Delhi
746776,34,3.3,1.4,95396,5.7,-118.0,34.0,India,Maharashtra,Pune
287280,28,3.6,3.0,55323,3.0,-118.0,34.0,India,Maharashtra,Nagpur
920938,50,4.7,3.7,82635,2.6,-118.0,34.0,India,Tamil Nadu,Chennai
536421,11,3.4,1.7,58264,5.1,-118.0,34.0,India,Delhi,New Delhi
758882,25,3.7,2.7,12661,2.8,-118.0,34.0,India,Delhi,New Delhi
909517,14,5.5,2.6,35339,5.2,-118.0,34.0,India,West Bengal,Kolkata
420191,47,4.4,2.8,44219,3.0,-118.0,34.0,India,Rajasthan,Udaipur
750666,41,2.2,1.6,51172,5.8,-118.0,34.0,India,Rajasthan,Jaipur
993454,24,3.9,3.2,74920,5.9,-118.0,34.0,India,Maharashtra,Nagpur
670261,13,3.8,2.0,14179,5.6,-118.0,34.0,India,Rajasthan,Jaipur
682709,25,3.5,2.1,95175,4.4,-118.0,34.0,India,West Bengal,Kolkata
296201,7,5.1,1.2,8606,4.6,-118.0,34.0,India,Rajasthan,Jaipur
843644,24,1.6,1.0,74922,6.0,-118.0,34.0,India,Karnataka,Hubli
886204,43,5.1,3.3,83145,5.9,-118.0,34.0,India,Gujarat,Ahmedabad
253759,30,2.3,1.0,6722,5.9,-118.0,34.0,India,Rajasthan,Jaipur
803111,35,2.5,1.0,65736,3.5,-118.0,34.0,India,West Bengal,Howrah
455681,33,3.9,1.0,56850,3.7,-118.0,34.0,India,Maharashtra,Mumbai
686803,43,3.2,2.0,75347,4.5,-118.0,34.0,India,Kerala,Kochi
738839,6,2.4,1.8,73940,2.6,-118.0,34.0,India,Gujarat,Vadodara
527824,12,4.1,1.9,46431,5.9,-118.0,34.0,India,Maharashtra,Nagpur
571046,3,5.1,1.7,66008,4.3,-118.0,34.0,India,Gujarat,Surat
826219,24,3.3,2.5,43925,5.7,-118.0,34.0,India,West Bengal,Howrah
612001,13,5.2,1.5,98850,4.2,-118.0,34.0,India,Telangana,Hyderabad
445502,34,2.8,1.2,40559,5.3,-118.0,34.0,India,West Bengal,Durgapur
821536,48,6.0,3.1,9483,3.1,-118.0,34.0,India,Tamil Nadu,Chennai
406717,25,5.0,3.5,17698,4.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
728837,28,2.5,1.8,2903,3.7,-118.0,34.0,India,Maharashtra,Mumbai
908369,12,5.3,2.6,61714,5.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
480474,32,5.4,3.8,39260,5.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
698786,46,2.8,2.1,59891,3.4,-118.0,34.0,India,Kerala,Kochi
490664,22,2.7,2.1,81959,3.1,-118.0,34.0,India,Karnataka,Mysuru
307418,5,2.2,1.6,58560,4.2,-118.0,34.0,India,Rajasthan,Jaipur
420194,1,2.2,1.0,49206,3.8,-118.0,34.0,India,Karnataka,Bengaluru
543956,31,2.5,1.3,26842,2.1,-118.0,34.0,India,Telangana,Hyderabad
971386,34,2.9,1.7,56805,3.0,-118.0,34.0,India,Delhi,New Delhi
446146,25,2.0,1.2,69369,3.1,-118.0,34.0,India,Maharashtra,Pune
518410,18,5.9,2.4,15321,2.9,-118.0,34.0,India,Rajasthan,Jodhpur
141253,47,3.6,2.9,22840,4.4,-118.0,34.0,India,Maharashtra,Nagpur
671107,21,4.7,2.7,38798,5.3,-118.0,34.0,India,Uttar Pradesh,Lucknow
210013,46,3.8,1.4,6570,5.1,-118.0,34.0,India,Kerala,Kozhikode
960365,14,5.2,4.5,14370,2.1,-118.0,34.0,India,Delhi,Rohini
916584,10,4.5,2.3,59999,4.9,-118.0,34.0,India,West Bengal,Howrah
472691,32,3.5,1.4,16359,3.4,-118.0,34.0,India,Tamil Nadu,Coimbatore
761993,3,3.5,2.8,83384,4.6,-118.0,34.0,India,West Bengal,Kolkata
851161,22,4.5,1.4,33315,4.5,-118.0,34.0,India,Maharashtra,Mumbai
278508,11,3.5,2.4,36012,2.9,-118.0,34.0,India,Delhi,Dwarka
989468,39,4.1,2.1,44559,4.0,-118.0,34.0,India,Gujarat,Vadodara
324177,20,3.6,1.9,11516,5.7,-118.0,34.0,India,Karnataka,Mysuru
241985,46,1.7,1.1,56120,4.5,-118.0,34.0,India,Karnataka,Mysuru
334472,39,5.9,1.4,20375,2.4,-118.0,34.0,India,Rajasthan,Udaipur
263153,27,5.0,2.3,27080,5.7,-118.0,34.0,India,Kerala,Thiruvananthapuram
814409,25,2.8,1.2,25502,2.3,-118.0,34.0,India,West Bengal,Howrah
881206,10,3.1,1.5,2500,4.9,-118.0,34.0,India,Rajasthan,Jaipur
272621,30,4.2,2.6,51285,4.8,-118.0,34.0,India,Karnataka,Hubli
616719,4,1.9,1.2,70949,5.3,-118.0,34.0,India,Telangana,Warangal
347625,6,2.4,1.3,66623,4.0,-118.0,34.0,India,Telangana,Hyderabad
201677,29,3.6,2.1,83495,4.1,-118.0,34.0,India,Maharashtra,Pune
876130,23,5.8,2.9,97233,5.6,-118.0,34.0,India,Kerala,Kozhikode
536721,27,4.4,2.1,52563,4.3,-118.0,34.0,India,West Bengal,Kolkata
926094,12,3.6,1.4,12598,3.7,-118.0,34.0,India,Delhi,New Delhi
957184,41,2.2,1.1,35684,5.6,-118.0,34.0,India,Maharashtra,Mumbai
779453,1,3.7,1.3,13984,4.0,-118.0,34.0,India,Telangana,Warangal
854550,4,2.7,1.5,84557,3.3,-118.0,34.0,India,Gujarat,Ahmedabad
632721,2,5.3,4.8,94924,5.5,-118.0,34.0,India,Karnataka,Hubli
327868,35,5.2,3.6,10127,5.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
546243,16,2.3,1.7,3944,3.8,-118.0,34.0,India,Telangana,Nizamabad
758196,33,3.1,1.3,60192,5.8,-118.0,34.0,India,Gujarat,Vadodara
176621,45,5.7,2.0,43120,4.7,-118.0,34.0,India,Tamil Nadu,Madurai
739763,26,5.3,3.8,66171,4.0,-118.0,34.0,India,Kerala,Kozhikode
409653,6,2.3,1.5,98695,4.6,-118.0,34.0,India,Maharashtra,Pune
462690,29,1.5,1.0,48500,3.1,-118.0,34.0,India,Tamil Nadu,Coimbatore
791632,16,4.2,3.7,46887,3.2,-118.0,34.0,India,West Bengal,Howrah
857735,19,5.0,3.9,4722,4.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
645520,36,4.2,2.3,57561,5.9,-118.0,34.0,India,Kerala,Kochi
100309,2,2.3,1.5,36740,5.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
903528,33,3.1,2.5,62108,3.8,-118.0,34.0,India,Gujarat,Surat
392964,39,2.2,1.1,7744,3.6,-118.0,34.0,India,Uttar Pradesh,Kanpur
426627,35,2.5,1.4,23690,3.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
279266,37,4.6,4.0,50397,5.2,-118.0,34.0,India,Kerala,Kozhikode
172380,13,2.8,1.5,45960,5.5,-118.0,34.0,India,Rajasthan,Udaipur
198289,44,2.8,2.3,24752,4.5,-118.0,34.0,India,Tamil Nadu,Coimbatore
525184,0,2.7,1.5,50140,3.6,-118.0,34.0,India,Gujarat,Surat
509147,23,3.4,1.5,51573,3.7,-118.0,34.0,India,Karnataka,Mysuru
292471,9,5.4,4.6,28516,3.0,-118.0,34.0,India,Kerala,Kozhikode
235557,50,5.0,2.7,97240,4.9,-118.0,34.0,India,Delhi,Dwarka
315844,6,2.0,1.5,50316,3.0,-118.0,34.0,India,Tamil Nadu,Chennai
468061,44,3.0,1.5,90330,6.0,-118.0,34.0,India,Telangana,Nizamabad
881161,36,2.8,1.7,3571,5.4,-118.0,34.0,India,Kerala,Thiruvananthapuram
862825,2,2.4,1.6,1793,3.3,-118.0,34.0,India,Rajasthan,Jodhpur
601320,10,4.4,3.2,14027,2.9,-118.0,34.0,India,West Bengal,Howrah
497837,16,2.3,1.2,13375,3.8,-118.0,34.0,India,Gujarat,Vadodara
387817,23,1.9,1.2,61002,4.8,-118.0,34.0,India,West Bengal,Kolkata
695555,22,4.0,2.0,17923,5.8,-118.0,34.0,India,Rajasthan,Udaipur
467066,1,4.8,1.7,15329,2.6,-118.0,34.0,India,Gujarat,Ahmedabad
127717,6,3.3,2.1,69460,4.9,-118.0,34.0,India,Delhi,Rohini
359634,6,2.5,1.1,36333,2.9,-118.0,34.0,India,Delhi,New Delhi
253787,23,2.6,1.2,59609,3.6,-118.0,34.0,India,Rajasthan,Jaipur
928794,39,2.5,1.2,53202,5.8,-118.0,34.0,India,Karnataka,Hubli
462659,23,2.2,1.6,22806,2.4,-118.0,34.0,India,Gujarat,Vadodara
757437,26,2.0,1.0,61334,2.9,-118.0,34.0,India,Tamil Nadu,Chennai
854259,17,2.7,1.3,40046,2.5,-118.0,34.0,India,Tamil Nadu,Chennai
897491,17,3.4,2.7,60697,3.1,-118.0,34.0,India,Maharashtra,Pune
695890,16,5.0,1.9,83409,4.7,-118.0,34.0,India,Karnataka,Mysuru
779514,31,3.9,1.6,4349,4.1,-118.0,34.0,India,Gujarat,Ahmedabad
881764,28,4.7,2.4,76268,2.2,-118.0,34.0,India,Gujarat,Ahmedabad
147758,41,2.0,1.2,98342,4.6,-118.0,34.0,India,Delhi,Dwarka
909036,0,3.6,2.6,75411,4.0,-118.0,34.0,India,Telangana,Nizamabad
934826,28,3.2,2.6,33622,3.5,-118.0,34.0,India,Tamil Nadu,Coimbatore
678252,22,2.6,2.0,86488,4.3,-118.0,34.0,India,Karnataka,Hubli
742943,34,5.0,2.5,87255,6.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
730158,34,3.9,2.1,9497,5.7,-118.0,34.0,India,Kerala,Kozhikode
980336,16,4.6,3.0,74741,4.5,-118.0,34.0,India,Delhi,New Delhi
879585,50,1.9,1.1,7917,2.6,-118.0,34.0,India,Maharashtra,Pune
169491,7,4.0,3.3,23346,2.6,-118.0,34.0,India,Gujarat,Vadodara
424104,45,4.8,2.3,32993,2.5,-118.0,34.0,India,Gujarat,Surat
740358,14,5.0,4.1,45441,4.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
548559,41,4.9,2.6,95362,3.5,-118.0,34.0,India,Telangana,Nizamabad
696613,42,4.9,1.8,86863,5.0,-118.0,34.0,India,West Bengal,Howrah
620614,1,3.6,1.4,14150,4.3,-118.0,34.0,India,Rajasthan,Jodhpur
502613,41,3.8,1.7,84628,4.9,-118.0,34.0,India,Tamil Nadu,Madurai
269251,38,3.5,1.9,28926,2.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
669271,38,5.7,5.0,71098,3.7,-118.0,34.0,India,Telangana,Hyderabad
460441,6,6.0,1.0,15454,5.0,-118.0,34.0,India,Gujarat,Surat
582418,13,3.5,3.0,59315,5.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
688889,4,2.2,1.4,75791,4.0,-118.0,34.0,India,Delhi,Dwarka
115791,29,4.3,2.8,28366,3.5,-118.0,34.0,India,Kerala,Kozhikode
113900,37,1.8,1.1,94158,3.5,-118.0,34.0,India,Gujarat,Ahmedabad
671387,40,4.4,2.2,67886,5.3,-118.0,34.0,India,West Bengal,Durgapur
420128,25,2.6,1.4,11278,2.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
724585,41,4.1,3.2,97330,3.8,-118.0,34.0,India,West Bengal,Durgapur
690167,25,5.7,2.7,96646,3.0,-118.0,34.0,India,West Bengal,Howrah
576131,26,3.5,2.3,19012,5.3,-118.0,34.0,India,Gujarat,Ahmedabad
898484,45,4.2,2.8,11416,2.8,-118.0,34.0,India,Gujarat,Vadodara
592616,18,1.9,1.3,74841,3.8,-118.0,34.0,India,Delhi,Dwarka
394038,36,5.0,4.4,14918,4.4,-118.0,34.0,India,West Bengal,Durgapur
296418,42,5.3,1.4,49330,5.7,-118.0,34.0,India,Telangana,Warangal
833197,15,4.6,1.0,73079,3.5,-118.0,34.0,India,Uttar Pradesh,Lucknow
803857,7,5.4,1.4,66858,2.1,-118.0,34.0,India,Karnataka,Bengaluru
532505,3,3.6,2.2,6718,5.0,-118.0,34.0,India,Karnataka,Hubli
112957,35,4.8,1.7,78869,5.4,-118.0,34.0,India,Telangana,Hyderabad
329075,43,4.0,1.7,89018,5.3,-118.0,34.0,India,Rajasthan,Jaipur
243445,31,4.6,2.7,41475,3.4,-118.0,34.0,India,Gujarat,Ahmedabad
341607,39,4.1,1.1,74345,3.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
108405,46,4.1,1.5,99521,5.2,-118.0,34.0,India,Telangana,Nizamabad
557235,18,2.9,1.5,63561,4.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
717034,30,4.7,3.6,19052,3.8,-118.0,34.0,India,West Bengal,Kolkata
465128,48,2.0,1.4,74898,2.3,-118.0,34.0,India,Rajasthan,Jaipur
593862,33,5.5,1.7,70837,5.6,-118.0,34.0,India,Karnataka,Bengaluru
440440,29,5.0,2.7,43052,2.3,-118.0,34.0,India,Gujarat,Surat
834455,10,5.8,1.4,93102,4.8,-118.0,34.0,India,Telangana,Nizamabad
985184,26,3.3,1.0,89618,3.3,-118.0,34.0,India,West Bengal,Howrah
537754,15,4.1,2.1,14090,5.9,-118.0,34.0,India,Delhi,New Delhi
196791,34,2.5,1.8,52684,5.8,-118.0,34.0,India,Kerala,Kozhikode
495553,31,3.2,1.0,97168,2.5,-118.0,34.0,India,Tamil Nadu,Madurai
705114,2,4.5,3.8,42025,2.0,-118.0,34.0,India,Uttar Pradesh,Varanasi
318789,34,4.1,1.5,5849,2.8,-118.0,34.0,India,Telangana,Hyderabad
389785,36,3.0,1.5,12610,3.9,-118.0,34.0,India,West Bengal,Howrah
752588,45,2.8,1.0,73049,4.5,-118.0,34.0,India,Kerala,Kochi
458643,2,4.1,2.9,38542,2.5,-118.0,34.0,India,Telangana,Hyderabad
457074,47,1.7,1.1,69881,3.8,-118.0,34.0,India,Karnataka,Hubli
731337,27,4.2,1.7,87280,4.5,-118.0,34.0,India,Delhi,Rohini
554812,8,3.6,2.4,96341,2.0,-118.0,34.0,India,Karnataka,Bengaluru
772001,23,4.4,1.4,18285,4.0,-118.0,34.0,India,Rajasthan,Jaipur
106487,32,1.9,1.1,21009,3.2,-118.0,34.0,India,Gujarat,Vadodara
617536,5,3.1,1.4,54208,2.5,-118.0,34.0,India,Telangana,Hyderabad
423064,2,5.3,1.9,55175,4.1,-118.0,34.0,India,Karnataka,Hubli
557286,6,4.5,2.3,74091,5.0,-118.0,34.0,India,Delhi,New Delhi
183838,18,4.5,3.6,82000,3.8,-118.0,34.0,India,Kerala,Kochi
708475,17,5.7,1.9,3375,4.1,-118.0,34.0,India,Uttar Pradesh,Lucknow
576869,21,5.3,2.2,7978,3.9,-118.0,34.0,India,Tamil Nadu,Chennai
722985,15,2.0,1.2,37706,3.5,-118.0,34.0,India,Karnataka,Hubli
596589,26,3.5,1.1,62406,5.8,-118.0,34.0,India,Karnataka,Bengaluru
293811,14,2.8,1.1,28135,3.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
706913,32,2.2,1.5,15940,3.5,-118.0,34.0,India,West Bengal,Durgapur
153797,4,5.2,1.5,88764,5.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
614722,34,6.0,3.6,77865,3.9,-118.0,34.0,India,Gujarat,Vadodara
886882,36,4.8,3.5,38156,4.1,-118.0,34.0,India,Tamil Nadu,Coimbatore
988781,31,3.0,1.7,48977,5.4,-118.0,34.0,India,Karnataka,Mysuru
658414,42,4.3,2.8,75722,5.0,-118.0,34.0,India,West Bengal,Howrah
227956,44,3.3,2.2,5447,4.8,-118.0,34.0,India,Rajasthan,Jaipur
151557,44,1.8,1.1,53145,5.6,-118.0,34.0,India,Kerala,Kozhikode
254636,32,5.6,3.1,59804,4.8,-118.0,34.0,India,Tamil Nadu,Madurai
959069,36,4.7,2.2,28585,3.9,-118.0,34.0,India,West Bengal,Durgapur
272007,13,4.5,3.7,67041,5.7,-118.0,34.0,India,Delhi,Dwarka
242495,17,3.0,1.7,90289,5.5,-118.0,34.0,India,Rajasthan,Udaipur
138569,12,2.8,1.9,12230,4.9,-118.0,34.0,India,Maharashtra,Mumbai
119388,37,2.7,1.7,80120,4.5,-118.0,34.0,India,West Bengal,Durgapur
109487,3,3.6,2.8,94523,2.2,-118.0,34.0,India,Delhi,Rohini
920623,49,5.5,4.4,70172,2.0,-118.0,34.0,India,Telangana,Nizamabad
407536,1,4.1,2.5,43985,4.4,-118.0,34.0,India,Kerala,Kochi
766564,2,3.9,2.5,99471,5.6,-118.0,34.0,India,Uttar Pradesh,Lucknow
725982,21,5.6,5.1,65679,4.6,-118.0,34.0,India,Telangana,Hyderabad
923656,5,4.9,3.3,87232,4.7,-118.0,34.0,India,Telangana,Nizamabad
518188,13,3.8,1.1,71839,3.9,-118.0,34.0,India,Telangana,Warangal
244337,38,1.7,1.1,19570,5.9,-118.0,34.0,India,West Bengal,Howrah
428164,32,5.2,4.5,42255,2.5,-118.0,34.0,India,Karnataka,Hubli
647566,37,3.3,1.6,35418,5.3,-118.0,34.0,India,Kerala,Kozhikode
927284,45,1.8,1.1,32908,3.6,-118.0,34.0,India,Kerala,Kozhikode
972248,50,4.6,3.3,57784,5.8,-118.0,34.0,India,Gujarat,Vadodara
292642,17,1.9,1.2,4870,2.2,-118.0,34.0,India,Telangana,Nizamabad
492158,39,4.2,3.6,39793,5.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
224167,10,5.0,3.9,72716,2.7,-118.0,34.0,India,West Bengal,Kolkata
186321,34,2.0,1.2,79642,3.0,-118.0,34.0,India,Gujarat,Surat
154492,13,4.4,2.1,37964,2.6,-118.0,34.0,India,Rajasthan,Jaipur
992085,6,4.7,1.4,63655,4.8,-118.0,34.0,India,Delhi,Rohini
290423,30,2.7,1.1,80284,5.0,-118.0,34.0,India,West Bengal,Howrah
115094,24,2.6,1.2,29695,5.0,-118.0,34.0,India,Maharashtra,Nagpur
946494,6,1.6,1.0,79621,2.8,-118.0,34.0,India,Karnataka,Hubli
732094,43,3.6,2.6,5522,2.6,-118.0,34.0,India,Telangana,Nizamabad
135226,21,3.1,2.0,95520,4.2,-118.0,34.0,India,Kerala,Kozhikode
999614,39,1.7,1.2,64379,3.5,-118.0,34.0,India,Tamil Nadu,Madurai
822194,17,2.4,1.0,64098,5.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
417849,26,1.8,1.2,77732,4.4,-118.0,34.0,India,Delhi,Dwarka
430761,3,4.2,1.0,12607,2.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
613878,48,3.3,1.9,21177,5.6,-118.0,34.0,India,Gujarat,Surat
199769,24,1.8,1.1,58225,3.5,-118.0,34.0,India,Delhi,Dwarka
455576,50,1.9,1.1,95159,2.5,-118.0,34.0,India,West Bengal,Kolkata
563600,1,5.3,3.1,99723,3.9,-118.0,34.0,India,Karnataka,Bengaluru
127530,32,2.7,1.3,99466,2.7,-118.0,34.0,India,Tamil Nadu,Chennai
250629,24,4.2,2.3,4468,2.3,-118.0,34.0,India,Maharashtra,Mumbai
872110,15,5.5,2.6,64448,4.7,-118.0,34.0,India,West Bengal,Durgapur
242602,39,1.6,1.0,37487,4.7,-118.0,34.0,India,Delhi,Rohini
855327,36,4.1,3.0,5002,5.3,-118.0,34.0,India,Telangana,Hyderabad
351663,44,4.1,1.9,56296,4.2,-118.0,34.0,India,Tamil Nadu,Chennai
707680,34,3.7,2.1,23258,3.1,-118.0,34.0,India,Delhi,New Delhi
587470,50,4.2,3.6,83957,5.8,-118.0,34.0,India,Telangana,Warangal
217643,11,4.6,3.2,15066,4.9,-118.0,34.0,India,Karnataka,Hubli
310412,6,3.2,2.6,91856,3.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
901677,17,5.1,4.5,11913,2.7,-118.0,34.0,India,Karnataka,Hubli
641235,18,4.2,1.4,91921,5.1,-118.0,34.0,India,Maharashtra,Mumbai
751092,13,2.7,2.0,7790,4.8,-118.0,34.0,India,Maharashtra,Pune
715181,15,4.6,1.5,18092,4.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
470122,20,3.6,1.5,42160,4.5,-118.0,34.0,India,Rajasthan,Jodhpur
622134,25,5.1,3.3,29766,4.8,-118.0,34.0,India,West Bengal,Kolkata
981783,16,2.4,1.4,65925,2.0,-118.0,34.0,India,Gujarat,Ahmedabad
879740,4,3.8,3.0,83599,2.5,-118.0,34.0,India,Telangana,Warangal
930216,25,4.6,2.8,38568,5.7,-118.0,34.0,India,Rajasthan,Udaipur
